YEAR,出発港,到着港
2017,名古屋,川崎
2017,苫小牧,川崎
2017,志布志,川崎
2017,水島,川崎
2017,尻屋岬,川崎
2017,神戸,川崎
2017,苫小牧,川崎
2017,千葉,川崎
2017,宇部,川崎
2017,四日市,川崎
2017,和歌山下津,川崎
2017,四日市,川崎
2017,大阪,川崎
2017,大船渡,川崎
2017,大阪,川崎
2017,宇部,川崎
2017,苫小牧,川崎
2017,宇部,川崎
2017,千葉,川崎
2017,東京,川崎
2017,水島,川崎
2017,高知,川崎
2017,清水,川崎
2017,名古屋,川崎
2017,志布志,川崎
2017,広島,川崎
2017,西郷,川崎
2017,苫小牧,川崎
2017,神戸,川崎
2017,高知,川崎
2017,千葉,川崎
2017,直島,橘
2017,三島川之江,橘
2017,大分,橘
2017,西郷,橘
2017,神戸,橘
2017,高知,橘
2017,大阪,名古屋
2017,宇部,名古屋
2017,大分,富岡
2017,広島,水島
2017,宇部,水島
2017,和歌山下津,水島
2017,宇部,水島
2017,女川,水島
2017,神戸,水島
2017,千葉,水島
2017,宇部,水島
2017,博多,水島
2017,名古屋,水島
2017,四日市,水島
2017,直島,水島
2017,大阪,水島
2017,大阪,水島
2017,大分,水島
2017,鹿島,水島
2017,富岡,水島
2017,志布志,水島
2017,直島,水島
2017,大阪,水島
2017,宇部,水島
2017,宇部,水島
2017,橘,水島
2017,大阪,水島
2017,川崎,水島
2017,神戸,水島
2017,宇部,水島
2017,宇部,水島
2017,川崎,水島
2017,神戸,水島
2017,広島,水島
2017,大分,水島
2017,宇部,水島
2017,名古屋,水島
2017,神戸,水島
2017,博多,水島
2017,三島川之江,水島
2017,三島川之江,水島
2017,博多,水島
2017,神戸,水島
2017,鹿島,水島
2017,鹿島,水島
2017,宇部,水島
2017,博多,水島
2017,宇部,広島
2017,神戸,広島
2017,大分,平良
2017,大阪,平良
2017,東京,平良
2017,油津,平良
2017,西郷,平良
2017,博多,平良
2017,大分,油津
2017,水島,清水
2017,神戸,清水
2017,鹿島,清水
2017,鹿島,清水
2017,水島,大阪
2017,神戸,大阪
2017,千葉,大阪
2017,大分,大阪
2017,宇部,大阪
2017,名古屋,大阪
2017,志布志,大阪
2017,広島,大阪
2017,千葉,大阪
2017,三島川之江,大阪
2017,直島,大阪
2017,大船渡,大阪
2017,水島,大阪
2017,志布志,大阪
2017,広島,大阪
2017,七尾,大分
2017,宇部,大分
2017,高知,大分
2017,宇部,大分
2017,川崎,大分
2017,鹿島,大分
2017,西郷,大分
2017,名古屋,大分
2017,神戸,大分
2017,広島,大分
2017,富岡,大分
2017,高知,大分
2017,志布志,大分
2017,博多,大分
2017,川崎,四日市
2017,川崎,四日市
2017,川崎,四日市
2017,宇部,西郷
2017,千葉,川崎
2017,大阪,川崎
2017,水島,川崎
2017,宇部,和歌山下津
2017,水島,和歌山下津
2017,和歌山下津,神戸
2017,鹿島,高知
2017,鹿島,高知
2017,水島,高知
2017,水島,高知
2017,千葉,高知
2017,千葉,高知
2017,名古屋,高知
2017,名古屋,高知
2017,和歌山下津,高知
2017,和歌山下津,高知
2017,四日市,高知
2017,四日市,高知
2017,大阪,高知
2017,大阪,高知
2017,大阪,高知
2017,大阪,高知
2017,川崎,高知
2017,川崎,高知
2017,川崎,高知
2017,川崎,高知
2017,名古屋,高知
2017,名古屋,高知
2017,清水,高知
2017,清水,高知
2017,名古屋,高知
2017,名古屋,高知
2017,志布志,高知
2017,志布志,高知
2017,広島,高知
2017,広島,高知
2017,油津,高知
2017,油津,高知
2017,神戸,高知
2017,神戸,高知
2017,鹿島,高知
2017,鹿島,高知
2017,鹿島,高知
2017,鹿島,高知
2017,博多,名古屋
2017,四日市,名古屋
2017,神戸,名古屋
2017,大分,神戸
2017,大分,富岡
2017,水島,富岡
2017,舞鶴,富岡
2017,宇部,水島
2017,名古屋,水島
2017,直島,水島
2017,川崎,水島
2017,志布志,水島
2017,神戸,水島
2017,名古屋,水島
2017,志布志,水島
2017,千葉,東京
2017,大分,東京
2017,高知,東京
2017,神戸,水島
2017,四日市,名古屋
2017,女川,名古屋
2017,川崎,名古屋
2017,川崎,名古屋
2017,川崎,名古屋
2017,高知,名古屋
2017,清水,名古屋
2017,志布志,名古屋
2017,広島,名古屋
2017,千葉,名古屋
2017,神戸,清水
2017,千葉,清水
2017,千葉,清水
2017,四日市,清水
2017,博多,清水
2017,宇部,清水
2017,川崎,清水
2017,高知,清水
2017,神戸,清水
2017,秋田,清水
2017,博多,清水
2017,大阪,宇部
2017,直島,和歌山下津
2017,直島,和歌山下津
2017,大分,和歌山下津
2017,大分,和歌山下津
2017,神戸,和歌山下津
2017,神戸,和歌山下津
2017,鹿島,苫小牧
2017,鹿島,苫小牧
2017,宇部,直島
2017,東京,直島
2017,志布志,直島
2017,広島,姫川
2017,宇部,姫川
2017,宇部,姫川
2017,酒田,姫川
2017,苫小牧,相馬
2017,女川,相馬
2017,大阪,相馬
2017,千葉,相馬
2017,大船渡,相馬
2017,大阪,相馬
2017,川崎,相馬
2017,川崎,相馬
2017,名古屋,相馬
2017,東京,名古屋
2017,千葉,名古屋
2017,四日市,名古屋
2017,直島,名古屋
2017,大阪,名古屋
2017,四日市,名古屋
2017,宇部,名古屋
2017,川崎,名古屋
2017,水島,名古屋
2017,川崎,名古屋
2017,鹿島,名古屋
2017,鹿島,名古屋
2017,油津,平良
2017,西郷,平良
2017,水島,女川
2017,尻屋岬,女川
2017,苫小牧,女川
2017,苫小牧,女川
2017,千葉,女川
2017,名古屋,女川
2017,四日市,女川
2017,大船渡,女川
2017,大阪,女川
2017,川崎,女川
2017,鹿島,女川
2017,志布志,女川
2017,水島,女川
2017,高知,女川
2017,清水,女川
2017,清水,女川
2017,川崎,女川
2017,神戸,女川
2017,志布志,女川
2017,広島,女川
2017,西郷,女川
2017,苫小牧,女川
2017,鹿島,女川
2017,鹿島,女川
2017,千葉,名古屋
2017,四日市,名古屋
2017,大阪,名古屋
2017,川崎,名古屋
2017,和歌山下津,名古屋
2017,宇部,神戸
2017,広島,神戸
2017,宇部,神戸
2017,苫小牧,神戸
2017,千葉,神戸
2017,西郷,神戸
2017,和歌山下津,神戸
2017,四日市,神戸
2017,大阪,神戸
2017,四日市,神戸
2017,大分,神戸
2017,鹿島,神戸
2017,富岡,神戸
2017,志布志,神戸
2017,直島,神戸
2017,水島,神戸
2017,広島,神戸
2017,大阪,神戸
2017,宇部,神戸
2017,宇部,神戸
2017,宇部,神戸
2017,川崎,神戸
2017,広島,神戸
2017,宇部,神戸
2017,博多,神戸
2017,三島川之江,神戸
2017,広島,神戸
2017,水島,神戸
2017,大分,神戸
2017,川崎,神戸
2017,水島,神戸
2017,清水,神戸
2017,志布志,神戸
2017,広島,神戸
2017,博多,神戸
2017,苫小牧,神戸
2017,三島川之江,神戸
2017,博多,神戸
2017,鹿島,神戸
2017,鹿島,神戸
2017,博多,神戸
2017,宇部,敦賀
2017,博多,敦賀
2017,水島,志布志
2017,水島,志布志
2017,直島,志布志
2017,直島,志布志
2017,大阪,志布志
2017,大阪,志布志
2017,宇部,志布志
2017,宇部,志布志
2017,名古屋,志布志
2017,名古屋,志布志
2017,水島,志布志
2017,水島,志布志
2017,大分,志布志
2017,大分,志布志
2017,高知,志布志
2017,高知,志布志
2017,大分,博多
2017,西郷,博多
2017,油津,博多
2017,西郷,博多
2017,苫小牧,秋田
2017,千葉,秋田
2017,大阪,秋田
2017,姫川,秋田
2017,苫小牧,秋田
2017,姫川,秋田
2017,酒田,秋田
2017,尻屋岬,秋田
2017,尻屋岬,広島
2017,大分,広島
2017,博多,広島
2017,宇部,水島
2017,博多,志布志
2017,神戸,志布志
2017,姫川,小浜
2017,宇部,小浜
2017,名古屋,橘
2017,広島,油津
2017,千葉,油津
2017,名古屋,油津
2017,志布志,油津
2017,高知,油津
2017,清水,油津
2017,水島,油津
2017,神戸,油津
2017,志布志,油津
2017,宇部,神戸
2017,宇部,神戸
2017,和歌山下津,千葉
2017,神戸,千葉
2017,高知,千葉
2017,尻屋岬,秋田
2017,神戸,大分
2017,水島,大分
2017,神戸,大分
2017,西郷,舞鶴
2017,博多,舞鶴
2017,苫小牧,秋田
2017,尻屋岬,千葉
2017,尻屋岬,千葉
2017,和歌山下津,千葉
2017,大阪,千葉
2017,宇部,千葉
2017,宇部,千葉
2017,名古屋,千葉
2017,神戸,千葉
2017,直島,千葉
2017,鹿島,千葉
2017,鹿島,千葉
2017,尻屋岬,東京
2017,直島,東京
2017,神戸,東京
2017,水島,東京
2017,千葉,東京
2017,神戸,東京
2017,高知,東京
2017,橘,東京
2017,七尾,博多
2017,水島,博多
2017,富岡,博多
2017,相馬,博多
2017,油津,博多
2017,三島川之江,博多
2017,西郷,博多
2017,千葉,博多
2017,広島,博多
2017,大阪,博多
2017,大分,博多
2017,姫川,博多
2017,広島,博多
2017,宇部,博多
2017,宇部,博多
2017,神戸,博多
2017,西郷,博多
2017,酒田,博多
2017,橘,博多
2017,水島,博多
2017,大分,博多
2017,直島,博多
2017,神戸,博多
2017,志布志,博多
2017,広島,博多
2017,富岡,博多
2017,三島川之江,博多
2017,七尾,博多
2017,神戸,博多
2017,大分,富岡
2017,西郷,富岡
2017,博多,富岡
2017,三島川之江,西郷
2017,鹿島,西郷
2017,直島,西郷
2017,川崎,西郷
2017,宇部,西郷
2017,水島,西郷
2017,水島,西郷
2017,宇部,西郷
2017,博多,西郷
2017,尻屋岬,東京
2017,広島,東京
2017,広島,苫小牧
2017,水島,苫小牧
2017,尻屋岬,苫小牧
2017,千葉,苫小牧
2017,名古屋,苫小牧
2017,千葉,苫小牧
2017,四日市,苫小牧
2017,直島,苫小牧
2017,大阪,苫小牧
2017,宇部,苫小牧
2017,千葉,苫小牧
2017,鹿島,苫小牧
2017,宇部,苫小牧
2017,博多,苫小牧
2017,川崎,苫小牧
2017,敦賀,苫小牧
2017,水島,苫小牧
2017,高知,苫小牧
2017,清水,苫小牧
2017,水島,苫小牧
2017,清水,苫小牧
2017,川崎,苫小牧
2017,神戸,苫小牧
2017,秋田,苫小牧
2017,千葉,苫小牧
2017,西郷,苫小牧
2017,名古屋,苫小牧
2017,鹿島,苫小牧
2017,鹿島,苫小牧
2017,宇部,三島川之江
2017,千葉,名古屋
2017,大阪,名古屋
2017,千葉,名古屋
2017,三島川之江,名古屋
2017,鹿島,名古屋
2017,鹿島,名古屋
2017,鹿島,名古屋
2017,水島,名古屋
2017,千葉,名古屋
2017,宇部,名古屋
2017,宇部,名古屋
2017,三島川之江,名古屋
2017,川崎,名古屋
2017,水島,名古屋
2017,高知,名古屋
2017,清水,名古屋
2017,神戸,名古屋
2017,志布志,名古屋
2017,鹿島,名古屋
2017,鹿島,名古屋
2017,相馬,千葉
2017,大分,千葉
2017,相馬,千葉
2017,鹿島,千葉
2017,宇部,千葉
2017,相馬,千葉
2017,博多,千葉
2017,高知,千葉
2017,宇部,水島
2017,水島,三島川之江
2017,志布志,三島川之江
2017,大阪,三島川之江
2017,宇部,三島川之江
2017,宇部,三島川之江
2017,大分,三島川之江
2017,志布志,三島川之江
2017,広島,三島川之江
2017,博多,三島川之江
2017,博多,三島川之江
2017,大分,宇部
2017,平良,直島
2017,大阪,直島
2017,大分,直島
2017,川崎,直島
2017,和歌山下津,直島
2017,志布志,直島
2017,広島,直島
2017,博多,志布志
2017,名古屋,志布志
2017,大分,志布志
2017,宇部,志布志
2017,油津,志布志
2017,川崎,志布志
2017,水島,志布志
2017,大分,志布志
2017,高知,志布志
2017,清水,志布志
2017,水島,志布志
2017,清水,志布志
2017,神戸,志布志
2017,油津,志布志
2017,名古屋,志布志
2017,博多,名古屋
2017,千葉,名古屋
2017,千葉,名古屋
2017,四日市,名古屋
2017,宇部,名古屋
2017,苫小牧,名古屋
2017,宇部,名古屋
2017,三島川之江,名古屋
2017,大船渡,名古屋
2017,高知,名古屋
2017,橘,名古屋
2017,鹿島,名古屋
2017,鹿島,名古屋
2017,神戸,宇部
2017,苫小牧,宇部
2017,大船渡,宇部
2017,大分,志布志
2017,水島,神戸
2017,相馬,神戸
2017,三島川之江,神戸
2017,千葉,平良
2017,広島,酒田
2017,尻屋岬,酒田
2017,姫川,酒田
2017,姫川,酒田
2017,千葉,七尾
2017,姫川,七尾
2017,苫小牧,七尾
2017,姫川,七尾
2017,大分,七尾
2017,敦賀,七尾
2017,博多,七尾
2017,高知,七尾
2017,名古屋,大船渡
2017,苫小牧,大船渡
2017,川崎,大船渡
2017,鹿島,大船渡
2017,鹿島,大船渡
2017,名古屋,苫小牧
2017,千葉,苫小牧
2017,大分,苫小牧
2017,川崎,苫小牧
2017,宇部,苫小牧
2017,高知,苫小牧
2017,清水,苫小牧
2017,川崎,苫小牧
2017,鹿島,苫小牧
2017,鹿島,苫小牧
2017,水島,西郷
2017,宇部,西郷
2017,大分,西郷
2017,油津,西郷
2017,博多,西郷
2017,名古屋,西郷
2017,西郷,宇部
2017,三島川之江,宇部
2017,水島,富岡
2017,大分,富岡
2017,名古屋,富岡
2017,神戸,博多
2017,名古屋,博多
2017,鹿島,博多
2017,富岡,博多
2017,志布志,博多
2017,直島,博多
2017,水島,博多
2017,志布志,博多
2017,三島川之江,博多
2017,広島,博多
2017,広島,博多
2017,富岡,博多
2017,水島,博多
2017,神戸,博多
2017,名古屋,博多
2017,姫川,博多
2017,志布志,博多
2017,鹿島,博多
2017,鹿島,博多
2017,大阪,宇部
2017,志布志,宇部
2017,広島,宇部
2017,鹿島,宇部
2017,鹿島,宇部
2017,広島,尻屋岬
2017,苫小牧,尻屋岬
2017,四日市,尻屋岬
2017,苫小牧,尻屋岬
2017,相馬,尻屋岬
2017,宇部,尻屋岬
2017,秋田,尻屋岬
2017,名古屋,尻屋岬
2017,酒田,尻屋岬
2017,相馬,高知
2017,名古屋,高知
2017,千葉,高知
2017,博多,高知
2017,橘,高知
2017,相馬,高知
2017,名古屋,高知
2017,姫川,七尾
2017,千葉,神戸
2017,名古屋,神戸
2017,四日市,神戸
2017,宇部,神戸
2017,川崎,神戸
2017,宇部,神戸
2017,水島,神戸
2017,宇部,神戸
2017,名古屋,神戸
2017,三島川之江,神戸
2017,水島,直島
2017,千葉,直島
2017,四日市,直島
2017,宇部,直島
2017,神戸,直島
2017,名古屋,高知
2017,宇部,高知
2017,博多,高知
2017,大分,高知
2017,博多,高知
2017,博多,高知
2017,千葉,大阪
2017,千葉,神戸
2017,四日市,神戸
2017,大阪,神戸
2017,大分,神戸
2017,大阪,神戸
2017,宇部,神戸
2017,川崎,神戸
2017,宇部,神戸
2017,三島川之江,神戸
2017,水島,神戸
2017,博多,神戸
2017,宇部,小浜
2017,神戸,小浜
2017,神戸,小浜
2017,舞鶴,小浜
2017,博多,小浜
2017,西郷,橘
2017,川崎,四日市
2017,高知,四日市
2017,清水,四日市
2017,博多,四日市
2017,和歌山下津,川崎
2017,博多,川崎
2017,神戸,川崎
2017,高知,川崎
2017,水島,志布志
2017,大分,志布志
2017,宇部,志布志
2017,博多,志布志
2017,大分,志布志
2017,油津,志布志
2017,西郷,志布志
2017,博多,志布志
2017,博多,志布志
2017,尻屋岬,鹿島
2017,尻屋岬,鹿島
2017,千葉,鹿島
2017,千葉,鹿島
2017,女川,鹿島
2017,女川,鹿島
2017,宇部,鹿島
2017,宇部,鹿島
2017,千葉,鹿島
2017,千葉,鹿島
2017,名古屋,鹿島
2017,名古屋,鹿島
2017,千葉,鹿島
2017,千葉,鹿島
2017,和歌山下津,鹿島
2017,和歌山下津,鹿島
2017,四日市,鹿島
2017,四日市,鹿島
2017,直島,鹿島
2017,直島,鹿島
2017,四日市,鹿島
2017,四日市,鹿島
2017,大阪,鹿島
2017,大阪,鹿島
2017,神戸,鹿島
2017,神戸,鹿島
2017,相馬,鹿島
2017,相馬,鹿島
2017,川崎,鹿島
2017,川崎,鹿島
2017,宇部,鹿島
2017,宇部,鹿島
2017,志布志,鹿島
2017,志布志,鹿島
2017,博多,鹿島
2017,博多,鹿島
2017,大阪,鹿島
2017,大阪,鹿島
2017,高知,鹿島
2017,高知,鹿島
2017,清水,鹿島
2017,清水,鹿島
2017,水島,鹿島
2017,水島,鹿島
2017,名古屋,鹿島
2017,名古屋,鹿島
2017,川崎,鹿島
2017,川崎,鹿島
2017,神戸,鹿島
2017,神戸,鹿島
2017,油津,鹿島
2017,油津,鹿島
2017,苫小牧,鹿島
2017,苫小牧,鹿島
2017,千葉,鹿島
2017,千葉,鹿島
2017,大阪,宇部
2017,大分,宇部
2017,名古屋,博多
2017,直島,博多
2017,宇部,博多
2017,広島,博多
2017,西郷,博多
2017,水島,博多
2017,鹿島,博多
2017,鹿島,博多
2018,姫川,七尾
2018,大分,七尾
2018,苫小牧,尻屋岬
2018,宇部,広島
2018,博多,広島
2018,水島,広島
2018,大分,広島
2018,水島,広島
2018,神戸,広島
2018,博多,広島
2018,相馬,東京
2018,大阪,三島川之江
2018,博多,三島川之江
2018,博多,三島川之江
2018,広島,博多
2018,広島,博多
2018,千葉,名古屋
2018,四日市,名古屋
